preferencia,titulo,comuna,estacion_cercana,distancia_estacion,dormitorios,baños,estacionamientos,bodegas,superficie_total,superficie_util,currency_symbol,precio,gastos_comunes,search_gc,descripcion,direccion,url
0,Departamento Antiguo Espacios Amplios Metro Salvador,Providencia,Baquedano,688,3,2,,,84,80,$,680000,30000,0,"amplio departamento en primer piso a pasos de av santa maria ,cercano metro salvador y clinica santa maria,80 m2 utiles piso de parquet pequeno patio interior,living comerdor 3 dormitorios 2 banos,no tiene estacionamiento ni bodega,gastos comunes bajos aprox 30000","Ernesto Reyes, Providencia, Chile, Bellavista, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-972911700-departamento-antiguo-espacios-amplios-metro-salvador-_JM#position=11&search_layout=stack&type=item&tracking_id=ff21df9b-4b23-496d-840b-db34517faa8c
0,Departamento Frente A Colegio Mariano.,Providencia,,,2,2,1,1,90,10,UF,643530,130000,0,"departamento de 2 dormitorios 2 banos a pasos del colegio mariano de schoenstatt piso bajo linda vista a calle tranquila edificio con piscina,orientacion nororiente y un estacionamiento","Holanda 2100 - 2400, Providencia, Chile, Campus Oriente, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-976909407-departamento-frente-a-colegio-mariano-_JM#position=20&search_layout=stack&type=item&tracking_id=ff21df9b-4b23-496d-840b-db34517faa8c
0,Muy Amplio Y Conectado Departamento Torres Tajamar,Providencia,Manuel Montt,376,3,2,,,90,90,$,650000,180000,0,"se arrienda remodelado departamento en el centro de providencia cuenta con amplio recibidor cocina tradicional con comedor de diario muy amplio y con bodega dentro de ella al final de la cocina se encuentra el area de loggia con instalacion para lavadora 2 banos 3 amplios dormitorios mas otro de servicio o escritorio espacio comedor amplio y con piso flotante piso parquet en casi todo el departamento bano y cocina con piso ceramico,el departamento puede ser utilizado como oficina dada la ubicacion que cuenta con gran conectividad ,no cuenta con balcones y no tiene estacionamiento ,,gasto comun aprox 180000 ,varian segun agua caliente,,para agendar visitas solicito acreditar rentas y aval ,renta esperada 3 veces el canon de arriendo","Providencia, 1100, Salvador, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-982779432-muy-amplio-y-conectado-departamento-torres-tajamar-_JM#position=10&search_layout=stack&type=item&tracking_id=ff21df9b-4b23-496d-840b-db34517faa8c
0,Departamento Tobalaba Metro Bilbao,Providencia,Francisco Bilbao,218,3,1,1,,85,80,$,650000,75000,0,"terrahouse arrienda departamento tobalaba metro bilbao,4to piso sin acsensor,amplio departamento ubicado en el corazon de providencia con 3 dormitorios con,closet cocina cerrada con piso de ceramica piso renovado en todo el departamento calefont nuevo,living comedor con salida a preciosa terraza incluye estacionamiento el departamento se encuentra,en un condominio cerrado con jardines cercano a metro francisco bilbao l4 y paraderos con,excelente conectividad rodeado de comercios institutos servicios parques etc,el departamento se encuentra en el piso 4 este edificio no cuenta con ascensor,a","Tobalaba 3900 - 4200, Providencia, Chile, Metro Bilbao, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-977538833-departamento-tobalaba-metro-bilbao-_JM#position=12&search_layout=stack&type=item&tracking_id=ff21df9b-4b23-496d-840b-db34517faa8c
0,Muy Agradable Departamento Sector Muy Residencial,Providencia,Cristóbal Colón,741,2,2,1,,70,70,UF,658975,170000,0,"muy agradable departamento ubicado en carlos antunez hernando de aguirre,es un edificio chico de 9 pisos con muy buen terreno y muy buenos espacios comunes gran jardin piscina lavanderia sala de eventos gimnasio,el departamento queda en un noveno piso y esta orientado principalmente al oriente con buen sol y luz no tiene terraza,livingcomedor dos dormitorios dos banos el dormitorio principal esta en suite ,el segundo dormitorio tiene espacio para una cama de una plaza,cocina loggia 1 estacionamiento no tiene bodega,gastos comunes 170000 incluye agua caliente ,calefaccion por losa radiante con medidor individual,amoblado completamente,tiene varios estacionamiento de visitas,conserjeria dia y noche,arriendo a partir del 15 de mayo o 1 de junio 2022","Carlos Antúnez 2700 - 3000, Providencia, Chile, Las Lilas, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-976003193-muy-agradable-departamento-sector-muy-residencial-_JM#position=13&search_layout=stack&type=item&tracking_id=ff21df9b-4b23-496d-840b-db34517faa8c
0,Muy Agradable Departamento Sector Muy Residencial,Providencia,Cristóbal Colón,741,2,2,1,,70,70,$,630000,170000,0,"muy agradable departamento ubicado en carlos antunez hernando de aguirre,es un edificio chico de 9 pisos con muy buen terreno y muy buenos espacios comunes gran jardin piscina lavanderia sala de eventos bicicletero,el departamento queda en un noveno piso y esta orientado principalmente al oriente con buen sol y luz el departamento no tiene terraza,superficie 70 m2 utiles,livingcomedor dos dormitorios dos banos el dormitorio principal esta en suite ,cocina loggia 1 estacionamiento no tiene bodega ,el segundo dormitorio tiene cabida para una sola cama de una plaza,gastos comunes 170000 incluye agua caliente ,calefaccion por losa radiante con medidor individual,pueden quedar algunos muebles o artefactos incluidos en el arriendo,tiene varios estacionamiento de visitas,conserjeria dia y noche,arriendo a partir del 15 de mayo o 1 de junio 2022","Carlos Antúnez 2700 - 3000, Providencia, Chile, Las Lilas, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-975900681-muy-agradable-departamento-sector-muy-residencial-_JM#position=7&search_layout=stack&type=item&tracking_id=ff21df9b-4b23-496d-840b-db34517faa8c
0,Se Arrienda Depto En Avda Diego De Almagro Con Villaseca,Providencia,Inés de Suárez,702,3,2,1,1,90,90,$,700000,185000,0,"se arrienda departamento en avda diego de almagro entre villaseca y pedro de valdivia de 3 dormitorios 2 banos amplio living comedor con amplia terraza cocina con logia ademas tiene estacionamiento y bodega,gastos comunes entre 180000 y 190000,contactar al corredor sr camilo duran al telefono 9 52277883","Diego De Almagro 2081, Providencia, Chile, Inés de Suárez, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-978849678-se-arrienda-depto-en-avda-diego-de-almagro-con-villaseca-_JM#position=8&search_layout=stack&type=item&tracking_id=ff21df9b-4b23-496d-840b-db34517faa8c
0,Departamento En Arriendo De 2 Dorm. En Providencia,Providencia,,,2,2,1,,69,69,$,680000,140000,0,"departamento amoblado emplazado en zona residencial de providencia frente a colegio mariano excelente conectividad vida de barrio,no se aceptan mascotas,edificio construido en ano 1998 cuenta con areas verdes ,espacios iluminados ,vista hacia la cordillera ,disponibilidad a partir de 1 de mayo 2022,amplio living comedor,cocina,loggia,2 dormitorios,2 banos,1 estacionamiento ,bodega,gastos comunes 130000 aprox,,agenda visitas alejandra negrete 56 995191992 alejandranegreteinhousepropiedadescl","Holanda - Guillermo Acuña, Campus Oriente, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-974023869-departamento-en-arriendo-de-2-dorm-en-providencia-_JM#position=6&search_layout=stack&type=item&tracking_id=ff21df9b-4b23-496d-840b-db34517faa8c
0,Pocuro 2120 Depto Tipo Studio + Est + Bod. Providencia,Providencia,Inés de Suárez,497,1,1,1,,24,24,$,400000,85000,0,"pocuro 2120,departamento 905,piso 9,orientacion sur,departamento tipo studio un ambiente un bano,incluye estacionamiento y bodega,calefaccion individual por radiadores gimnasio piscina sala de eventos lavanderia sala de estudio con wifi,gastos comunes aproximados,80000 consumo de agua caliente consumo calefaccion,arriendo minimo por un ano,disponible para visitas,contacto,juan marcano 9 6865 0317 whatsapp,jose uzcategui 9 9337 6848 whastapp,estacionamientos y bodegas ,estacionamientos 1,bodegas 1","Avenida Pocuro 2120, Providencia, Chile, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-981486338-pocuro-2120-depto-tipo-studio-est-bod-providencia-_JM#position=5&search_layout=stack&type=item&tracking_id=ff21df9b-4b23-496d-840b-db34517faa8c
1,Departamento En Arriendo De 1 Dorm. En Providencia,Providencia,Los Leones,277,1,1,1,,37,37,$,395000,85000,0,"departamento de 1 dormitorio 1 bano conexion a lavadora piso flotante vista oriente estacionamiento y bodega,,ubicado en pleno providencia a pasos metro los leones costanera center bancos farmacias restaurantes etc,,el edificio consta de piscina sala de eventos lavanderia,contacto edgardo garces c fono 9 9318 8334 correo egarcespropiedadescl,disponibilidad 2 semana de mayo 2022","General Holley Con Bucarest, Los Leones, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-981998141-departamento-en-arriendo-de-1-dorm-en-providencia-_JM#position=4&search_layout=stack&type=item&tracking_id=ff21df9b-4b23-496d-840b-db34517faa8c
0,Departamento En Bustamante Con Bilbao Piso 8,Providencia,Parque Bustamante,84,2,2,,,70,70,$,450000,60000,0,"departamento en general bustamante con bilbao 2 dormitorios 2 banos living comedor cocina piso 8 orientacion poniente proximo a locomocion supermercado farmacias centros medicos tren metropolitano estacion bustamante gasto comun aproximadamente 60000 valor del arriendo 45000,se pide un sueldo liquido de 1200000 tanto arrendatario como aval,se acredita con 3 ultimas liquidaciones de sueldo,dicom platinum,cotizaciones previsionales de un ano tanto del arrendatario como de un aval,informe del ultimo arrendador","Avenida Francisco Bilbao & General Bustamante, Providencia, Chile, Barrio Italia, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-984063244-departamento-en-bustamante-con-bilbao-piso-8-_JM#position=2&search_layout=stack&type=item&tracking_id=ff21df9b-4b23-496d-840b-db34517faa8c
0,Departamento En Arriendo En Providencia,Providencia,Francisco Bilbao,337,1,1,1,,64,58,$,550000,100000,0,"impecable departamento ubicado en un piso piso 7,un buen dormitorio en suite amplio living cocina americana gran terraza con vista despejada estacionamiento y bodega incluye cortinas roller y luminarias,edificio equipado con lavanderia sala de eventos gimnasio y piscina estacionamientos de visita,a pasos de metro bilbao excelente ubicacion equipamiento y conectividad,no tiene conexion a lavadora,no se aceptan mascotas,disponibilidad 15062022","Metro Bilbao, Metro Bilbao, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-984926387-departamento-en-arriendo-en-providencia-_JM#position=47&search_layout=stack&type=item&tracking_id=5f6e8d93-dd60-45de-8af2-84e784092de9
0,Arriendo Depto Av. El Cerro Providencia,Providencia,Salvador,1218,2,2,1,1,76,76,$,930000,120000,0,"arriendo excelente departamento amoblado,estilo mariposa ,living comedor luminoso, cocina americana amoblada y equipada ,2 dormitorios con terraza ,y 2 banos, terraza con cierre de vidrio plegable ,cortinas roller,lavadoras,calefaccion central ,quincho,gimnasio ,sala de eventos,piscina de nado y recreacion ,vista sector oriente,incluye 1 estacionamiento 1 bodega n5 ambas en el piso 1 estacionamiento de visita,gastos comunes 120000,no se aceptan mascotas,en forma adicional se arrienda estacionamiento grande n22 80000 ubicado en el piso 1","Av. El Cerro 1700, Providencia, Chile, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-971372220-arriendo-depto-av-el-cerro-providencia-_JM#position=48&search_layout=stack&type=item&tracking_id=5f6e8d93-dd60-45de-8af2-84e784092de9
0,Bello Y Comodo Dpto Comuna Providencia,Providencia,Inés de Suárez,837,1,1,1,1,44,40,$,510000,110000,0,"summit propiedades arrienda bello y privado dpto comuna providencia, 1 dormitorio con bano en suite , 1 bano, cocina amoblada y equipada con cocina encimera horno y campana, departamento privado con solo 4 unidades por piso, conexion a lavadora, aire acondicionado, terraza , apliques y cortinas instaladas, estacionamiento, bodega, conserjeria 247, lavanderia, gimnasio , quinchos, areas verdes, sala multiuso, conectividad privilegiada cercano a metro ines de suarez comercio bancos colegios parques,condominio en sector privilegiado tranquilo y seguro de la comuna de providencia,contacto 569 9794 1415 ,visitenos los leones 2161 providencia region metropolitana","Avenida Los Leones 2161, Providencia, Chile, Campus Oriente, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-962134991-bello-y-comodo-dpto-comuna-providencia-_JM#position=3&search_layout=stack&type=item&tracking_id=ff21df9b-4b23-496d-840b-db34517faa8c
0,Departamento Y/o Oficina Arriendo De 4 Dorm. En Providencia,Providencia,Pedro de Valdivia,371,4,3,,,168,168,$,1800000,265000,0,"departamento de uso oficina o residencial de gran amplitud muy buena ubicacion en un antiguo edificio del ano 1947 tiene un precioso jardin interior,,gran conexion ,av providencia con pedro de valdivia,tiene una zona de recepcion amplia una sala grande de reuniones tres privados zona abierta para instalar zonas de trabajo 2 closets y bodega tres banos y kitchenette,terminaciones,revestimiento piso piso flotante,gastos,contribuciones 290000,gastos comunes 265000,caracteristicas oficina,cocina sala de reuniones,estacionamientos,total0","Providencia 2019, Pedro de Valdivia, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-975474122-departamento-yo-oficina-arriendo-de-4-dorm-en-providencia-_JM#position=46&search_layout=stack&type=item&tracking_id=5f6e8d93-dd60-45de-8af2-84e784092de9
0,General Flores/ Av. Providencia,Providencia,Manuel Montt,215,2,2,,,55,50,$,650000,110000,0,"disponibilidad a contar de junio,se arrienda hermoso departamento amoblado arriendo minimo 1 ano no se admite mascota excelente ubicacion y conectividad emplazado en elegante edificio calle tranquila a pasos de av providencia y a 1 cuadra del metro manuel montt y cercano a metro pedro de valdivia y principales vias de transporte publico ,,consta de 2 dormitorios principal bano en suite similares con camas de 2 plazas segundo bano ubicado en el pasillo cocina americana amoblada y equipada cocina horno electricomicroonda y campana refrigerador confreezer y extractor sillas de bar altas lavadora en mueble empotrado comedor full equipado conmueble de marmol elegante decoracion moderna con mueblescon estantes tv led 42 empotrado en pared living sillonventanales termo panel cortinas roller y calefaccion con piso radiante,balcon de 5 mts con vista a calle,tipo de piso porcelanato,departamento ubicado en un piso 11 con orientacion oriente,se entrega recien pintado,1 estacionamiento opcional cancelando valor adicional mensual de 70000,sin bodega,el edificio cuenta conpiscina quincho conserjeria 247 accesos controlados circuito cerrado de tv citofono porton electrico,valor gastos comunes aprox 110000 incluye agua caliente","General Flores 1 - 300, Providencia, Chile, Manuel Montt, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-981443469-general-flores-av-providencia-_JM#position=1&search_layout=stack&type=item&tracking_id=5f6e8d93-dd60-45de-8af2-84e784092de9
